policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,wind_blind,normal,5020,True,463,67.19999999999999,0,4.691778521901443,71.05831533477321,0.38787622310724434
ppo_normal,wind_blind,normal,5021,True,221,34.72000000000003,0,2.5300032744089376,43.43891402714932,0.3884773680263378
ppo_normal,wind_blind,normal,5022,True,450,67.04000000000009,0,4.62381285458035,67.55555555555556,0.4174883528350407
ppo_normal,wind_blind,normal,5023,False,600,86.56000000000003,0,14.042132283383427,79.16666666666666,7.948255696431381
ppo_normal,wind_blind,normal,5024,False,600,90.88,0,7.120173938037484,78.5,1.4278106276307634
ppo_normal,wind_blind,normal,5025,True,225,35.19999999999998,0,2.493503800524496,44.44444444444444,0.4066792288143356
ppo_normal,wind_blind,normal,5026,True,372,55.039999999999964,0,3.9859934687430334,61.55913978494624,0.3669978128844897
ppo_normal,wind_blind,normal,5027,False,600,86.40000000000006,0,17.75814943745276,66.33333333333333,10.587631039331079
ppo_normal,wind_blind,normal,5028,True,230,35.83999999999999,0,2.564477266443117,46.95652173913044,0.41862609020887354
ppo_normal,wind_blind,normal,5029,False,600,47.36000000000003,8,9.070050312090194,79.66666666666666,8.825356241989788
ppo_normal,wind_blind,normal,5030,False,600,27.680000000000003,0,3.568835262616689,79.83333333333333,6.448038366660076
ppo_normal,wind_blind,normal,5031,False,600,87.84,0,29.600166965098285,75.0,11.174808253823615
ppo_normal,wind_blind,normal,5032,False,600,86.55999999999997,0,9.287513187907889,81.5,4.747865108560738
ppo_normal,wind_blind,normal,5033,False,600,27.51999999999999,6,3.6217613652123357,79.66666666666666,6.465355651672656
ppo_normal,wind_blind,normal,5034,False,600,83.99999999999994,0,12.338385009098912,76.83333333333333,7.370840151564331
ppo_normal,wind_blind,normal,5035,False,600,86.88,0,31.98046627961333,78.5,13.432679703663318
ppo_normal,wind_blind,normal,5036,False,600,88.96000000000004,0,23.222866412539705,79.33333333333333,10.262139817041788
ppo_normal,wind_blind,normal,5037,True,512,75.83999999999999,0,5.383802739358589,75.0,0.43118136984697814
ppo_normal,wind_blind,normal,5038,True,430,64.47999999999999,0,4.523375173102074,73.72093023255813,0.3911397328125571
ppo_normal,wind_blind,normal,5039,True,434,63.36000000000007,0,4.395171939907486,70.27649769585254,0.4410393184275245
ppo_normal,wind_blind,normal,5040,True,263,40.31999999999998,0,2.7684878975990634,53.2319391634981,0.44872798761311466
ppo_normal,wind_blind,normal,5041,True,447,61.120000000000054,0,4.474909524131969,36.017897091722595,0.3940470490434112
ppo_normal,wind_blind,normal,5042,True,259,40.47999999999996,0,2.914849869171929,46.71814671814672,0.30791245192198
ppo_normal,wind_blind,normal,5043,False,600,64.96,0,15.120286886251725,77.33333333333333,9.877966062147761
ppo_normal,wind_blind,normal,5044,False,600,88.15999999999998,0,20.49992465650743,77.83333333333333,10.247756413874871
ppo_normal,wind_blind,normal,5045,False,600,82.2400000000001,0,34.63441299119351,67.0,15.780262162600453
ppo_normal,wind_blind,normal,5046,True,511,75.03999999999996,0,5.521879237294218,74.55968688845401,0.4295792983527838
ppo_normal,wind_blind,normal,5047,False,600,88.48000000000009,0,60.120297784745276,79.0,12.64505580878471
ppo_normal,wind_blind,normal,5048,True,333,49.60000000000002,0,3.598647369932006,58.85885885885885,0.4187270663094445
ppo_normal,wind_blind,normal,5049,True,219,34.400000000000006,0,2.4952227070550625,44.29223744292237,0.400004998840851
ppo_normal,odor_wind_blind,normal,5000,False,600,95.99999999999991,0,nan,68.5,14.037178221155608
ppo_normal,odor_wind_blind,normal,5001,False,600,96.00000000000009,0,nan,77.16666666666666,14.015574606197191
ppo_normal,odor_wind_blind,normal,5002,False,600,96.00000000000003,0,nan,79.66666666666666,14.098355292630929
ppo_normal,odor_wind_blind,normal,5003,False,600,96.0,0,nan,77.66666666666666,14.008821268016488
ppo_normal,odor_wind_blind,normal,5004,False,600,96.0,0,nan,63.5,14.050878093242206
ppo_normal,odor_wind_blind,normal,5005,False,600,96.00000000000003,0,nan,69.83333333333334,14.139321420926063
ppo_normal,odor_wind_blind,normal,5006,False,600,96.0,0,nan,79.83333333333333,14.046119710622968
ppo_normal,odor_wind_blind,normal,5007,False,600,96.00000000000004,0,nan,78.33333333333333,14.048921743279308
ppo_normal,odor_wind_blind,normal,5008,False,600,95.99999999999999,0,nan,78.5,14.000849265905027
ppo_normal,odor_wind_blind,normal,5009,False,600,96.0,0,nan,77.5,14.065304580472667
ppo_normal,odor_wind_blind,normal,5010,False,600,95.99999999999999,0,nan,78.0,14.117113537333168
ppo_normal,odor_wind_blind,normal,5011,False,600,95.99999999999996,0,nan,68.33333333333333,14.046209623834848
ppo_normal,odor_wind_blind,normal,5012,False,600,96.00000000000009,0,nan,79.66666666666666,14.00127396434722
