policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_robust,unmasked,normal,4001,False,600,15.040000000000001,0,2.6625886778800205,0.0,11.560369746608348
ppo_robust,unmasked,normal,4002,True,136,21.279999999999987,0,1.4898921518100485,10.294117647058822,0.4426087178803843
ppo_robust,unmasked,normal,4003,True,215,25.600000000000023,0,1.7967564660956592,76.27906976744187,0.4267181515740514
ppo_robust,unmasked,normal,4004,True,107,16.48,0,1.132075385447627,50.467289719626166,0.4406686261147932
ppo_robust,unmasked,normal,4005,True,134,21.12000000000002,0,1.4753096588068964,8.955223880597014,0.4330416213511333
ppo_robust,unmasked,normal,4006,False,600,18.080000000000013,0,3.3985178936457126,0.0,11.383819101769621
ppo_robust,unmasked,normal,4007,True,145,19.360000000000007,0,1.3521483059785344,62.758620689655174,0.39798680323819635
ppo_robust,unmasked,normal,4008,True,95,14.879999999999981,0,1.094640154573622,45.26315789473684,0.4354813360198281
ppo_robust,unmasked,normal,4009,True,100,15.200000000000014,0,1.1002441912146579,48.0,0.4203615007650595
ppo_robust,unmasked,normal,4010,True,92,14.560000000000006,0,1.0591978924971632,45.65217391304348,0.3813863438940315
ppo_robust,unmasked,normal,4011,False,600,4.639999999999999,0,1.1381991068018016,0.0,11.441190385872222
ppo_robust,unmasked,normal,4012,True,176,22.400000000000013,0,1.565093074620166,57.38636363636363,0.39844399716850365
ppo_robust,unmasked,normal,4013,True,106,16.160000000000004,0,1.1188003914130735,51.886792452830186,0.4494088642867592
ppo_robust,unmasked,normal,4014,True,111,16.639999999999983,0,1.164058345482773,52.25225225225225,0.3602686712527288
ppo_robust,unmasked,normal,4015,False,600,14.559999999999986,0,3.09256008149292,0.0,11.333318739986755
ppo_robust,unmasked,normal,4016,True,140,21.60000000000001,0,1.4869222640115103,14.285714285714285,0.41723188438103637
ppo_robust,unmasked,normal,4017,True,286,23.360000000000014,0,1.622371665929185,72.37762237762237,0.4132326011435754
ppo_robust,unmasked,normal,4018,True,139,21.439999999999998,0,1.5220544965220502,10.79136690647482,0.42537232149437504
ppo_robust,unmasked,normal,4019,False,600,28.959999999999997,0,4.34010647990302,90.5,7.330217208426108
ppo_robust,unmasked,normal,4020,False,600,5.279999999999999,0,1.2486724874375308,0.0,11.460702106575281
ppo_robust,unmasked,normal,4021,True,140,21.599999999999966,0,1.484585223103855,12.142857142857142,0.44890059332480575
ppo_robust,unmasked,normal,4022,False,600,5.759999999999998,0,1.2332467164845136,0.0,11.354500634006175
ppo_robust,unmasked,normal,4023,True,441,38.07999999999999,0,2.7539372910304687,68.48072562358276,0.42756315392160277
ppo_robust,unmasked,normal,4024,False,600,5.919999999999995,0,1.2808116052861829,0.0,11.289996083566061
ppo_robust,unmasked,normal,4025,False,600,5.760000000000004,0,1.2291115967813981,0.0,11.329676098146031
ppo_robust,unmasked,normal,4026,True,345,42.72000000000001,0,2.970028670615622,55.072463768115945,0.4279405316777676
ppo_robust,unmasked,normal,4027,True,136,21.12000000000002,0,1.478731303021459,10.294117647058822,0.4438496401670204
ppo_robust,unmasked,normal,4028,True,393,49.119999999999976,0,3.4092262478909507,50.63613231552163,0.39185951165045535
ppo_robust,unmasked,normal,4029,True,113,16.640000000000025,0,1.155287252775322,52.21238938053098,0.4089313939721949
ppo_robust,unmasked,normal,4030,True,137,21.28000000000001,0,1.50114877544176,10.218978102189782,0.3609900055288247
ppo_robust,unmasked,normal,4031,True,107,16.160000000000004,0,1.1274371414941222,49.532710280373834,0.3953550039494823
